name,brand,category,price,size,ingredients,image_url
Rose care,Nivea,Other,23,200 ml,"aqua, alcohol denat, isopropyl palmitate, glycerin, dimethicone, glyceryl stearate se, cetearyl alcohol, xanthan gum, sodium cetearyl sulfate, tocopheryl acetate, citric acid, panthenol, rosa damascena flower water, potassium sorbate, sodium benzoate, sorbic acid, linalool, citronellol, limonene, geraniol, methyl benzoate, bht, parfum",https://images.openbeautyfacts.org/images/products/400/590/077/3845/front_en.8.200.jpg
CREAM MY SKIN (Sensitive),CREAM.LY,Other,40,50 ml,"aqua, rosa damascena flower water, macadamia ternifolia seed oil, prunus armeniaca (apricot) kernel oil, cetearyl alcohol, panthenol, cannabis sativa seed oil, caprylic/capric triglyceride, dimethyl sulfone, squalane, cetearyl olivate, zinc oxide, sorbitan olivate, inulin, urea, sorbitan caprylate, cetearyl glucoside, niacinamide, allantoin, bisabolol, sodium hyaluronate, propanediol, benzoic acid, lavendula angustifolia oil, ceramide np (ceramide 3), tocopheryl acetate, linalool, citric acid, potassium sorbate, sodium benzoate, rosmarinus officinalis leaf extract, chlorella vulgaris extract, helianthus annuus (sunflower) seed oil, lactic acid, limonene",https://images.openbeautyfacts.org/images/products/200/000/000/5171/front_en.3.200.jpg
Masque Hydra Instant,PHYT'S,Other,33,40 ml,"mergulha a sua pele num banho de hidratação instantâneo, conferindo-lhe uma frescura imediata. em 15 minutos, a pele fica hidratada, preenchida, lisa e resplandescente. as rídulas de desidratação são disfarçadas. nl/b, dankzij de romige, luchtige textuur van dit masker wordt uw huid onmiddellijk gehydrateerd, voor een verfrissend effect. in 15 minuten is uw huid gehydrateerd, voller, gladgestreken en stralend mooi. droogterimpeltjes zijn verzacht. i, grazie alla texture morbida e leggera di auesta maschera, la pelle è reidratata, rimpolpata, dank der luftig-cremigen textur dieser maske tauchen sie ihre haut in ein bad, благодаря сливочной и легкой консистенции маски, а таюже мощному освежающему эффекту, aloe barbadensis leaf extract, helianthus annuus (sunflower) seed oil&quot, propanediol, glycerin, cetyl palmitate, betaine, parfum (fragrance), c10-18 triglycerides, candelilla/jojoba/rice bran polyglyceryl-3 esters, glyceryl stearate, xylitylglucoside, anhydroxylitol, sucrose stearate, glyceryl caprylate, sodium hyaluronate, tocopherol, oliye oil decyl esters, squalene, cetearyl alcohol, sodium stearoyl lactylate, xylitol, dehydroxanthan gum, ci 77007, silica, lactic acid, linalool. &quot",https://images.openbeautyfacts.org/images/products/376/012/626/3358/front_fr.7.200.jpg
Crème de jour fluide,Dr. Hauschka,Other,19,100 ml,"aqua, anthyllis vulneraria extract, prunus armeniaca kernel oil, alcohol, hamamelis virginiana bark/leaf extract, prunus amygdalus dulcis oil, olea europaea fruit oil, daucus carota sativa root extract, arachis hypogaea oil, helianthus annuus seed oil, hypericum peforatum flower/leaf/stem extract, glycerin, calendula officinalis flower extract, lecithin, triticum vulgare bran extract, simmondsia chinensis seed oil, parfum, limonene, linalool, farnesol, benzyl benzoate, geraniol, citronellol, citral, eugenol, benzyl salicylate, algin, xanthan gum,  à base d'huiles essentielles naturelles",https://images.openbeautyfacts.org/images/products/402/082/900/5037/front_fr.5.200.jpg
MB dermo cold crème Saint-Gervais Mont Blanc,"Rivadis, Saint Gervais Mont blanc",Other,39,125 ml,"paraffinum liquidum (mineral oil), aqua, paraffin, cetyl palmitate, microcristallina cera (microcrystalline wax), stearic acid, palmitic acid, cera alba (beeswax), ethylhexylglycerin, sodium hydroxide, lonicera caprifolium (honeysuckle) flower extract, lonicera japonica (honeysuckle) flower extract, tocopherol",https://images.openbeautyfacts.org/images/products/336/137/062/7073/front_fr.16.200.jpg
Sensitive night cream,Hema,Other,25,50ml,"aqua, gossypium, herbaceum seed oil, dibutyl adipate, glycerin, cetearyl alcohol, butylene glycol, theobroma cacao seed butter, butyrospermum parkii butter, pentylene glycol, allantoin, salvia miltiorrhiza root extract, hydroxyacetophenone, cetearyl glucoside, caprylyl glycérol, 2-hexanediol, xanthan gum, carbomer, tetrasodium glutamate diacetate, lecithin, sodium hydroxide, helianthus annuus seed oil, ascorbyl palmitate, tocopherol, citric acid",https://images.openbeautyfacts.org/images/products/871/776/302/1662/front_en.15.200.jpg
huile démaquillante passion,Zenzitude,Other,19,100ml,"helianthus annuus seed oil, ricinus communis seed oil, simmondsia chinensis seed oil, sunflower seed oil polyglyceryl-10 esters, sunflower seed oil polyglyceryl-6 esters, parfum, calendula officinalis flower extract, tocopherol, citral, eugenol, geraniol, limonene,  issus de l'agriculture biologique,  allergènes naturellement présents dans les huiles essentielles, 87% des ingrédients sont issus de l'agriculture biologique, 100% des ingrédients sont d'origine naturelle",https://images.openbeautyfacts.org/images/products/376/035/468/0019/front_fr.3.200.jpg
Précieux argan Soin sublimateur,"Léa Nature, So' Bio étic",Other,15,50 ml,"helianthus annuus (sunflower) seed oil, argania spinosa kernel oil, coco-caprylate/caprate, cocoglycerides, dicaprylyl ether, coco-caprylate, dicaprylyl carbonate, caprylic/capric triglyceride, octyldodecanol, parfum (fragance), squalane, linalool, limonene, benzyl salicylate, tocopherol, mauritia flexuosa fruit oil, anise alcohol, amyl cinnamal, geraniol",https://images.openbeautyfacts.org/images/products/347/882/030/3453/front_fr.7.200.jpg
Soin des lèvres Crazy coco,"Doctissimo, Doctissimo parapharmacie, FDG Group",Other,28,"4,8 g","hydrogenated coconut oil, ricinus communis seed oil, octydodecanol, cera microcristallina, ozokerite, _macadamia_ ternifolia seed oil, parfum (fragrance), tridecyl trimellitate, butyrospermum parkii (shea) butter, hydrogenated polydecene, ethylhexyl methoxycinnamate, hydrogenated microcristalline wax, butyl methoxydibenzoylmethane, saccharin, tocopheryl acetate, bht",https://images.openbeautyfacts.org/images/products/304/069/066/6244/front_fr.5.200.jpg
Dissolvant Doux,Cora,Other,39,varies,"ethyl acetate, dimethyl glutarate. dimethyl succinate, aqua, dimethyl adipate. polysorbate 80, cetyl acetate, acetate, oleyl acetate, acetylated alcohol, parfum, ppg-i -peg-9 lauryl ether, propylene glycol, fucus vesiculosus, sorbitol, citric acid, citral. (l, geraniol, cl 47000",https://images.openbeautyfacts.org/images/products/325/798/386/9538/front_fr.4.200.jpg
Soin des lèvres Funky fraise,"Doctissimo, Doctissimo parapharmacie, FDG Group",Other,28,"4,8 g","hydrogenated coconut oil, ricinus communis seed oil, octydodecanol, cera microcristallina, ozokerite, _macadamia_ ternifolia seed oil, tridecyl trimellitate, parfum (fragrance), butyrospermum parkii (shea) butter, hydrogenated polydecene, ethylhexyl methoxycinnamate, hydrogenated microcristalline wax, butyl methoxydibenzoylmethane, saccharin, tocopheryl acetate, bht, ci 45410 (red 28 lake), ci 15850 (red 7 lake)",https://images.openbeautyfacts.org/images/products/304/069/066/6220/front_fr.5.200.jpg
Soin des lèvres hydra,"Doctissimo, Doctissimo parapharmacie, FDG Group",Other,28,"2 X 4,8 g","ricinus communis seed oil, hydrogenated coconut oil, octydodecanol, cera microcristallina, hydrogenated microcristalline wax, butyrospermum parkii butter, _macadamia_ ternifolia seed oil, tridecyl trimellitate, hydrogenated polydecene, ethylhexyl methoxycinnamate, butyl methoxydibenzoylmethane, parfum, tocopheryl acetate, bht",https://images.openbeautyfacts.org/images/products/304/069/066/6206/front_fr.5.200.jpg
Soin des lèvres So irisé,"Doctissimo, Doctissimo parapharmacie, FDG Group",Other,28,"4,8 g","hydrogenated coconut oil, ricinus communis seed oil, octydodecanol, cera microcristallina, ozokerite, _macadamia_ ternifolia seed oil, tridecyl trimellitate, mica, butyrospermum parkii (shea) butter, hydrogenated polydecene, parfum (fragrance), ethylhexyl methoxycinnamate, hydrogenated microcristalline wax, butyl methoxydibenzoylmethane, tocopheryl acetate, tin oxide, bht, ci 77891 (titanium dioxide), ci 75470 (carmine)",https://images.openbeautyfacts.org/images/products/304/069/066/6237/front_fr.5.200.jpg
Atophén Fluide,Cepage,Other,32,50g,"water, caprylic/capric triglyceride, dicaprylyl carbonate, nicotinamide, glycerin, aqua/caprylyl glycol/chondrus crispus extract/ethylhexylglycerin/, glucose/phenoxyethanol/ xanthan gum, panthenol, simmondsia chinensis (jojoba) seed oil, vitis vinifera (grape) fruit extract, polyacrylate 13 & polyisobutene & polysorbate 20, phenoxyethanol, c10-18 triglycerides, tocopheryl acetate, argania spinosa kernel oil, prunus amygdalus dulcis (sweet almond) oil, helianthus annus (sunflower) seed oil, zea mays (corn) oil. butyl hydroxytoluene, ethylhexylglycerin, disodium edta, sodium hyaluronate",https://images.openbeautyfacts.org/images/products/200/000/015/1894/front_en.17.200.jpg
Бальзам для губ &quot;MED-актив&quot;,БІОКОН,Other,24,"4,6 g","caprylic/capric triglyceride, ricinus communis oil, ethylhexyl stearate, ceresin, ethylhexyl methoxycinnamate, cera alba, butyrospermum parkii butter, candelilla cera, lanolin, hippophae rhamnoides oil, phytosqualane, panthenol, lecithin, peg-40 hydrogenated castor oil, diethylamino hydroxybenzoyl hexyl benzoate, ethylhexyl triazone, aloe barbadensis extract, tocopheryl acetate, pentaerythrityl tetra-di-t-butyl hydroxyhydro, cinnamate, phenoxyethanol, ethylhexylglycerin",https://images.openbeautyfacts.org/images/products/482/311/030/2859/front_en.11.200.jpg
Crème hydratante au beurre de karité BIO,La Rosée,Other,21,60mL,"aqua, butyrospermum parkii butter extract, glycerin, capric triglyceride, hydrogenated coconut oil, isopropyl palmitate, dicaprylyl ether, cetearyl olivate, glyceryl stearate citrate, sorbitan olivate, glyceryl stearate, sucrose stearate, parfum, chondrus crispus extract, camellia sinensis leaf extract, tocopherol, propanediol, styrene/acrylates copolymer, capryloyl glycine, ethylhexylglycerin, carbomer, undecylenoyl glycine, tetrasodium glutamate diacetate, sodium hydroxide, benzyl alcohol, dehydroacetic acid",https://images.openbeautyfacts.org/images/products/377/000/071/7006/front_fr.3.200.jpg
Soin de jour matifiant,Nivea,Other,23,50ml,"aqua, glycerin, alcohol denat, cetearyl alcohol, caprylic/capric triglyceride, distarch phosphate, glyceryl stearate se, tapioca starch, aloe barbadensis leaf juice powder, calcium pantothenate, magnesium chloride, sodium cetearyl sulfate, ethylhexylglycerin, hydroxypropyl starch phosphate, phenoxyethanol, parfum",https://images.openbeautyfacts.org/images/products/400/580/818/1377/front_fr.6.200.jpg
Tagescreme UV50,Louis Widmer,Other,32,50 ml,"aqua, dibutyl adipate, diethylamino hydroxybenzoyl hexyl benzoate, isoamyl p-methoxycinnamate, phenoxyethyl caprylate, methylene bis-benzotriazolyl tetramethylbutylphenol (nano), polysilicone-15, bis-ethylhexyloxyphenol methoxyphenyl triazine, potassium cetyl phosphate, triethylhexanoin, cetea, ryl alcohol, dimethicone, ethylhexyl triazone, silica, arginine, isopropyl lau, royl sarcosinate, glycerin, sorbitol, collagen amino acids, creatine, sodium hyaluronate, tocopheryl acetate, panthenol, tocopherol, evodia rutaecarpa fruit extract, butyrospermum parkii (shea) butter, cetyl alcohol, propane, diol, cetearyl olivate, propylene glycol, sorbitan olivate, phenylbenzimi, dazole sulfonic acid, decyl glucoside, acrylates/c10-30 alkyl acrylate crosspolymer, xanthan gum, sodium polyphosphate, pantolactone, phenoxy, ethanol, ethylhexylglycerin, mica, ci 16255. for product details (fvn101068.0029)",https://images.openbeautyfacts.org/images/products/761/148/000/7798/front_de.3.200.jpg
Skin Perfecting 6% Mandelic Acid + 2% Lactic Acid Liquid Exfoliant,Paula's Choice,Other,46,3 fl. oz,"water, 3-butanediol, mandelic acid, lactic acid, sodium hydroxide, myrica cerifera (bayberry) fruit extract, akebia quinata (chocolate vine) stem extract, prunus lannesiana (cherry blossom) flower extract, lactobacillus ferment lysate, saccharomyces lysate, achillea millefolium extract, saccharide isomerate, arginine, hydroxyacetophenone, butylene glycol, sodium phytate, pentylene glycol, xanthan gum, citric acid, sodium citrate, 2-hexanediol, caprylyl glycol, sodium benzoate",https://images.openbeautyfacts.org/images/products/200/000/015/2356/front_en.3.200.jpg
SKIN REBALANCE FACE CREAM,BIO:VEGANE,Other,30,50ml,"0407011 ingredients: aqua (water), simmondsia chinensis (jojoba) seed oil, c9-12 alkane, pentylene glycol, glyceryl stearate citrate, pro, panediol, distarch phosphate, cetearyl alcohol, pyrus malus (apple) fruit water, cocos nucifera (coconut) oil, glycerin, bioflavonoids, bisabolol, rosa canina fruit oil&quot, tocopherol, euterpe oleracea fruit extract, helianthus annuus (sunflower) seed oil, cetearyl glucoside, xanthan gum, benzyl alcohol, coco-caprylate/caprate",https://images.openbeautyfacts.org/images/products/405/142/460/0068/front_de.3.200.jpg
Roséliane,Uriage,Other,12,40ml,"aqua, dimethicone, gly, cerin-hydrogenated polyisobutene, butylene glycol, butyrospermum parkii (shea) butter, cetearyl ethyl, hexanoate, sodium polyacrylate, acrylates/c10-30 alkyl acrylate crosspolymer, ci 77891 (titanium dioxide) chlorphenesin, parfum (fragrance), phenoxyethanol o-cymen-5-ol, tocopheryl acetate, biosaccharide gum-1, panax ginseng root extract-sorbitol, maltodex, trin, sodium citrate, xanthan gum, citric acid, asiaticoside, brassica campestris (rapeseed) sterols, phy, tosphingosine, raspberry seed oil/ palm oil aminopropanediol esters, ascophyllum nodosum extract-as, paragopsis armata extract, ci 14700 (red 4), potassium sorbate",https://images.openbeautyfacts.org/images/products/366/143/400/3424/front_fr.3.200.jpg
Burt's Bees Overnight Lip Treatment,Burt's Bees,Other,18,0.25 oz,"caprylic/capric triglyceride, oleic/linoleic/linolenic polyglycerides, c10-18 triglycerides, glycerin, simmondsia chinensis (jojoba) seed oil, glyceryl behenate, glyceryl stearate, hydrogenated castor oil, jojoba esters, octyldodecanol, helianthus annuus (sunflower) seed wax, carthamus tinctorius (safflower) seed oil, ceramide np, acacia decurrens flower wax, passiflora incarnata fruit extract, chamomilla recutita (matricaria) flower extract, ricinus communis (castor) seed oil, polyglycerin-3, glycine soja (soybean) all tocopherol, flavor, alumina, titanium dioxide, carmine, iron oxides, citronellol, eugenol, hydroxycitronellal, limonene, linalool natural flavor",https://images.openbeautyfacts.org/images/products/079/285/064/9620/front_en.3.200.jpg
Solcreme ansikte SPF 30,Apoteket,Other,20,50 ml,"aqua, dibutyl adipate, diethylamino hydroxybenzoyl hexyl benzoate, ethylhexyl salicylate, c12-13 alkyl lactate, ethylhexyl triazone, bis-ethylhexyloxyphenol methoxyphenyl triazine, glycerin, phenoxyethyl caprylate, propanediol, vp/eicosene copolymer, phenylbenzimidazole sulfonic acid, cetearyl alcohol, inositol, tocopheryl acetate, canola oil, propylheptyl caprylate, dimethicone, butyrospermum parkii butter, tocopherol, tapioca starch, ubiquinone, potassium cetyl phosphate, caprylyl glycol, ammonium acryloyldimethyltaurate/vp copolymer, acrylates/c10-30 alkyl acrylate crosspolymer, polymethylsilsesquioxane, peg-100 stearate, xanthan gum, sodium hydroxide, phenoxyethanol",https://images.openbeautyfacts.org/images/products/731/327/213/5244/front_sv.4.200.jpg
Deep Clean,"Johnson & Johnson, Neutrogena, Santé Beauté France",Other,20,150 ml,"aqua, glycerin, kaolin, bentonite, sodium methyl cocoyl taurate, ci 77891, trideceth-9, citric acid, coconut acid, peg-5 ethylhexanoate, xanthan gum, sodium chloride, disodium edta, sodium citrate, chlorphenesin, salicylic acid, parfum",https://images.openbeautyfacts.org/images/products/357/466/121/4771/front_fr.5.200.jpg
Effaclar H Hydratant Apaisant,La Roche-Posay,Other,38,40ml,"aqua/water, dimethicone, glycerin, propylene glycol, ethylhexyl palmitate, squalane, niacinamide, caprylic/capric triglyceride, butyrospermum parkii butter/shea butter, peg-100 stearate, glyceryl stearate, peg-20 stearate, carbomer, triethanolamine, dimethicone/vinyl",https://images.openbeautyfacts.org/images/products/333/787/241/0208/front_fr.7.200.jpg
Patch Anti-boutons Format Petit,Dr. Herma,Other,13,24 patches,"cellulose gum, polycyclopentadiene, polyisobutene, pectin, salicylic acid, melaleuca alternifolia (tea tree) leaf oil, madecassic acid, asiatic acid, asiaticoside, poly(vinyl alcohol), thiodipropionate ester, limonene",https://images.openbeautyfacts.org/images/products/376/029/323/2164/front_fr.3.200.jpg
